man,manLabel
http://www.wikidata.org/entity/Q67123596,Philippe Bouchet
http://www.wikidata.org/entity/Q67130768,Wim Vroom
http://www.wikidata.org/entity/Q67192818,Q67192818
http://www.wikidata.org/entity/Q67195861,Rolando Cristofanelli
http://www.wikidata.org/entity/Q67198784,Titus Eliëns
http://www.wikidata.org/entity/Q67312760,Paul J. Staiti
http://www.wikidata.org/entity/Q67314258,Alois Pitrmann
http://www.wikidata.org/entity/Q67316266,Q67316266
http://www.wikidata.org/entity/Q67373558,Charles Fegdal
http://www.wikidata.org/entity/Q67375543,Phillip Lindley
http://www.wikidata.org/entity/Q67649915,Jean-Pierre Jouffroy
http://www.wikidata.org/entity/Q67707868,Q67707868
http://www.wikidata.org/entity/Q67719670,Q67719670
http://www.wikidata.org/entity/Q67802748,Q67802748
http://www.wikidata.org/entity/Q67862671,Q67862671
http://www.wikidata.org/entity/Q67941610,Q67941610
http://www.wikidata.org/entity/Q67941621,Q67941621
http://www.wikidata.org/entity/Q68101593,Clovis Prévost
http://www.wikidata.org/entity/Q68164356,Q68164356
http://www.wikidata.org/entity/Q68436646,Hans-Ulrich Beck
http://www.wikidata.org/entity/Q68612856,Q68612856
http://www.wikidata.org/entity/Q68647338,Q68647338
http://www.wikidata.org/entity/Q68735196,Q68735196
http://www.wikidata.org/entity/Q69151267,Paul Alfassa
http://www.wikidata.org/entity/Q69452633,Q69452633
http://www.wikidata.org/entity/Q69491492,Q69491492
http://www.wikidata.org/entity/Q69501773,Jozef Dochy
http://www.wikidata.org/entity/Q69513721,Walter von Semetkowski
http://www.wikidata.org/entity/Q69555013,Q69555013
http://www.wikidata.org/entity/Q69557807,Q69557807
http://www.wikidata.org/entity/Q69564813,Q69564813
http://www.wikidata.org/entity/Q69749565,Q69749565
http://www.wikidata.org/entity/Q69760784,Q69760784
http://www.wikidata.org/entity/Q69866828,Q69866828
http://www.wikidata.org/entity/Q69963437,Mario d'Onofrio
http://www.wikidata.org/entity/Q69991042,Q69991042
http://www.wikidata.org/entity/Q70046681,Rudolf Adamy
http://www.wikidata.org/entity/Q70092788,Q70092788
http://www.wikidata.org/entity/Q70138405,Q70138405
http://www.wikidata.org/entity/Q70171232,Sebastian Egenhofer
http://www.wikidata.org/entity/Q70203191,Q70203191
http://www.wikidata.org/entity/Q70252637,Q70252637
http://www.wikidata.org/entity/Q70252708,Q70252708
http://www.wikidata.org/entity/Q70587659,Guido Zucchini
http://www.wikidata.org/entity/Q70621909,Thomas Richter
http://www.wikidata.org/entity/Q70917041,Gert Staal
http://www.wikidata.org/entity/Q71005198,Q71005198
http://www.wikidata.org/entity/Q71117334,Q71117334
http://www.wikidata.org/entity/Q71126509,Charles F. Foerster
http://www.wikidata.org/entity/Q71333223,Q71333223
http://www.wikidata.org/entity/Q71400153,Lars Rostrup Bøyesen
http://www.wikidata.org/entity/Q71670648,Donat de Chapeaurouge
http://www.wikidata.org/entity/Q71858332,Q71858332
http://www.wikidata.org/entity/Q71886169,Heinz Köhn
http://www.wikidata.org/entity/Q72075068,Q72075068
http://www.wikidata.org/entity/Q72096961,Q72096961
http://www.wikidata.org/entity/Q72208245,Klaus Hinrichsen
http://www.wikidata.org/entity/Q72219503,Q72219503
http://www.wikidata.org/entity/Q72668151,Alberto Martini
http://www.wikidata.org/entity/Q72677084,Heinrich Mayer
http://www.wikidata.org/entity/Q72806240,Q72806240
http://www.wikidata.org/entity/Q72810892,Q72810892
http://www.wikidata.org/entity/Q72814925,Robert Fohr
http://www.wikidata.org/entity/Q72967201,Christopher M. S. Johns
http://www.wikidata.org/entity/Q72984586,Q72984586
http://www.wikidata.org/entity/Q73018224,Q73018224
http://www.wikidata.org/entity/Q73395734,Q73395734
http://www.wikidata.org/entity/Q73402577,Peter H. Hassrick
http://www.wikidata.org/entity/Q73504630,Q73504630
http://www.wikidata.org/entity/Q73512210,Hans Max Cramer
http://www.wikidata.org/entity/Q73531950,Paul Meintel
http://www.wikidata.org/entity/Q73672884,Q73672884
http://www.wikidata.org/entity/Q73788420,Q73788420
http://www.wikidata.org/entity/Q73789198,Q73789198
http://www.wikidata.org/entity/Q74458062,Q74458062
http://www.wikidata.org/entity/Q74649755,Q74649755
http://www.wikidata.org/entity/Q74666069,Peter Tomory
http://www.wikidata.org/entity/Q74813230,Christoph Stiegemann
http://www.wikidata.org/entity/Q74918391,Herbert Eichhorn
http://www.wikidata.org/entity/Q75018798,André Dezarrois
http://www.wikidata.org/entity/Q75045575,Q75045575
http://www.wikidata.org/entity/Q75072985,Q75072985
http://www.wikidata.org/entity/Q75097179,Pierre Lavallée
http://www.wikidata.org/entity/Q75125695,Q75125695
http://www.wikidata.org/entity/Q75173812,Q75173812
http://www.wikidata.org/entity/Q75180465,Salvador Bueno Menéndez
http://www.wikidata.org/entity/Q75326875,Alfred Walcher von Molthein
http://www.wikidata.org/entity/Q75376409,Q75376409
http://www.wikidata.org/entity/Q75536099,Giovanni Romano
http://www.wikidata.org/entity/Q75619273,Q75619273
http://www.wikidata.org/entity/Q75738515,Q75738515
http://www.wikidata.org/entity/Q94815587,Q94815587
http://www.wikidata.org/entity/Q94816154,Laudedeo Testi
http://www.wikidata.org/entity/Q94816597,Q94816597
http://www.wikidata.org/entity/Q94816661,Q94816661
http://www.wikidata.org/entity/Q94817402,Q94817402
http://www.wikidata.org/entity/Q94817685,Q94817685
http://www.wikidata.org/entity/Q94818178,Q94818178
http://www.wikidata.org/entity/Q94819120,Q94819120
http://www.wikidata.org/entity/Q94819309,Q94819309
http://www.wikidata.org/entity/Q94819990,Q94819990
http://www.wikidata.org/entity/Q94820006,Q94820006
http://www.wikidata.org/entity/Q94820009,Q94820009
http://www.wikidata.org/entity/Q94820035,Q94820035
http://www.wikidata.org/entity/Q94820065,Q94820065
http://www.wikidata.org/entity/Q94820258,Q94820258
http://www.wikidata.org/entity/Q94820762,Q94820762
http://www.wikidata.org/entity/Q94821211,Q94821211
http://www.wikidata.org/entity/Q94821217,Q94821217
http://www.wikidata.org/entity/Q94822910,Q94822910
http://www.wikidata.org/entity/Q94824278,Q94824278
http://www.wikidata.org/entity/Q94824436,Q94824436
http://www.wikidata.org/entity/Q94826770,Q94826770
http://www.wikidata.org/entity/Q94827462,Q94827462
http://www.wikidata.org/entity/Q94828394,Q94828394
http://www.wikidata.org/entity/Q94828449,Q94828449
http://www.wikidata.org/entity/Q94828943,Q94828943
http://www.wikidata.org/entity/Q94829876,Q94829876
http://www.wikidata.org/entity/Q94829903,Kunibert Zimmeter
http://www.wikidata.org/entity/Q94830338,Q94830338
http://www.wikidata.org/entity/Q94830359,Q94830359
http://www.wikidata.org/entity/Q94830835,Q94830835
http://www.wikidata.org/entity/Q94831802,Q94831802
http://www.wikidata.org/entity/Q94833372,Q94833372
http://www.wikidata.org/entity/Q94833927,Q94833927
http://www.wikidata.org/entity/Q94834133,Q94834133
http://www.wikidata.org/entity/Q94834717,Q94834717
http://www.wikidata.org/entity/Q94834996,Q94834996
http://www.wikidata.org/entity/Q94835195,Q94835195
http://www.wikidata.org/entity/Q94835355,Q94835355
http://www.wikidata.org/entity/Q94835386,Q94835386
http://www.wikidata.org/entity/Q94836728,Q94836728
http://www.wikidata.org/entity/Q94837356,Q94837356
http://www.wikidata.org/entity/Q94838278,Q94838278
http://www.wikidata.org/entity/Q94839161,Q94839161
http://www.wikidata.org/entity/Q94839325,Q94839325
http://www.wikidata.org/entity/Q94839335,Q94839335
http://www.wikidata.org/entity/Q94839726,Q94839726
http://www.wikidata.org/entity/Q94840313,Q94840313
http://www.wikidata.org/entity/Q94840922,Q94840922
http://www.wikidata.org/entity/Q94841442,Q94841442
http://www.wikidata.org/entity/Q94841605,Q94841605
http://www.wikidata.org/entity/Q94842613,Q94842613
http://www.wikidata.org/entity/Q94843210,Q94843210
http://www.wikidata.org/entity/Q94843587,Q94843587
http://www.wikidata.org/entity/Q94845273,Q94845273
http://www.wikidata.org/entity/Q94845302,Q94845302
http://www.wikidata.org/entity/Q94846004,Q94846004
http://www.wikidata.org/entity/Q94846247,Q94846247
http://www.wikidata.org/entity/Q94847401,Q94847401
http://www.wikidata.org/entity/Q94847743,Q94847743
http://www.wikidata.org/entity/Q94848390,Q94848390
http://www.wikidata.org/entity/Q94849120,Q94849120
http://www.wikidata.org/entity/Q94851417,Q94851417
http://www.wikidata.org/entity/Q94851435,Q94851435
http://www.wikidata.org/entity/Q94851769,Q94851769
http://www.wikidata.org/entity/Q94851813,Q94851813
http://www.wikidata.org/entity/Q94852033,Q94852033
http://www.wikidata.org/entity/Q94852984,Q94852984
http://www.wikidata.org/entity/Q94854466,Q94854466
http://www.wikidata.org/entity/Q94854866,Q94854866
http://www.wikidata.org/entity/Q94855406,Q94855406
http://www.wikidata.org/entity/Q94855569,Q94855569
http://www.wikidata.org/entity/Q94855579,Q94855579
http://www.wikidata.org/entity/Q94855821,Q94855821
http://www.wikidata.org/entity/Q94855980,Q94855980
http://www.wikidata.org/entity/Q94856233,Q94856233
http://www.wikidata.org/entity/Q94856492,Q94856492
http://www.wikidata.org/entity/Q94856936,Q94856936
http://www.wikidata.org/entity/Q94857521,Q94857521
http://www.wikidata.org/entity/Q94857735,Q94857735
http://www.wikidata.org/entity/Q94857744,Q94857744
http://www.wikidata.org/entity/Q94859103,Q94859103
http://www.wikidata.org/entity/Q94859660,Q94859660
http://www.wikidata.org/entity/Q94859817,Q94859817
http://www.wikidata.org/entity/Q94860733,Q94860733
http://www.wikidata.org/entity/Q94860750,Q94860750
http://www.wikidata.org/entity/Q94860922,Q94860922
http://www.wikidata.org/entity/Q94861472,Q94861472
http://www.wikidata.org/entity/Q94861490,Q94861490
http://www.wikidata.org/entity/Q94861522,Q94861522
http://www.wikidata.org/entity/Q94862251,Q94862251
http://www.wikidata.org/entity/Q94863799,Q94863799
http://www.wikidata.org/entity/Q94864004,Q94864004
http://www.wikidata.org/entity/Q94864730,Q94864730
http://www.wikidata.org/entity/Q94864905,Q94864905
http://www.wikidata.org/entity/Q94865608,Q94865608
http://www.wikidata.org/entity/Q94865802,Q94865802
http://www.wikidata.org/entity/Q94866627,Q94866627
http://www.wikidata.org/entity/Q94866779,Q94866779
http://www.wikidata.org/entity/Q94866984,Q94866984
http://www.wikidata.org/entity/Q57305562,U. Staub
http://www.wikidata.org/entity/Q57316772,Q57316772
http://www.wikidata.org/entity/Q57390773,David M. Lubin
http://www.wikidata.org/entity/Q57395789,Karl Drechsler
http://www.wikidata.org/entity/Q57408655,Q57408655
http://www.wikidata.org/entity/Q57419496,Joan Aliaga-Morell
http://www.wikidata.org/entity/Q57443431,Christian Bauer
http://www.wikidata.org/entity/Q57451393,Jiri Valoch
http://www.wikidata.org/entity/Q57453920,Q57453920
http://www.wikidata.org/entity/Q57468358,Fikret Yegül
http://www.wikidata.org/entity/Q57504423,Q57504423
http://www.wikidata.org/entity/Q57613552,Q57613552
http://www.wikidata.org/entity/Q57625441,Q57625441
http://www.wikidata.org/entity/Q57696496,Q57696496
http://www.wikidata.org/entity/Q57701939,Q57701939
http://www.wikidata.org/entity/Q57734277,Kurt Freise
http://www.wikidata.org/entity/Q57977890,Q57977890
http://www.wikidata.org/entity/Q58000891,Mieczyslaw Skrudlik
http://www.wikidata.org/entity/Q58005681,Jean-Pierre Michel
http://www.wikidata.org/entity/Q58011421,Andrea Bruciati
http://www.wikidata.org/entity/Q58119861,Q58119861
http://www.wikidata.org/entity/Q58123592,Q58123592
http://www.wikidata.org/entity/Q58196618,Hans Naef
http://www.wikidata.org/entity/Q58215313,Albin Rohrmoser
http://www.wikidata.org/entity/Q58305591,Jean Buhot
http://www.wikidata.org/entity/Q58317290,Q58317290
http://www.wikidata.org/entity/Q58333515,Q58333515
http://www.wikidata.org/entity/Q58366825,Q58366825
http://www.wikidata.org/entity/Q58420637,Antonio Invernizzi
http://www.wikidata.org/entity/Q58424811,Nicola Spinosa
http://www.wikidata.org/entity/Q58445586,Fernando Benito Doménech
http://www.wikidata.org/entity/Q58457164,Alexander Hajdecki
http://www.wikidata.org/entity/Q58467023,Q58467023
http://www.wikidata.org/entity/Q58508067,Q58508067
http://www.wikidata.org/entity/Q58622433,Q58622433
http://www.wikidata.org/entity/Q58642291,David Shapiro
http://www.wikidata.org/entity/Q58663033,Q58663033
http://www.wikidata.org/entity/Q58697624,Johann Trost
http://www.wikidata.org/entity/Q58758556,Q58758556
http://www.wikidata.org/entity/Q58798447,Q58798447
http://www.wikidata.org/entity/Q58812953,Miguel Ángel Hernández
http://www.wikidata.org/entity/Q58821610,Moritz Lüssner
http://www.wikidata.org/entity/Q58875626,Jeroen Maes
http://www.wikidata.org/entity/Q58957843,Q58957843
http://www.wikidata.org/entity/Q58986913,Niklaus Oberholzer
http://www.wikidata.org/entity/Q59105024,Q59105024
http://www.wikidata.org/entity/Q59134812,Q59134812
http://www.wikidata.org/entity/Q59136720,Q59136720
http://www.wikidata.org/entity/Q59208443,Daniele Guernelli
http://www.wikidata.org/entity/Q59260823,Raymond Rudorff
http://www.wikidata.org/entity/Q59284621,Olivier Pagès
http://www.wikidata.org/entity/Q59290963,Matthias Haldemann
http://www.wikidata.org/entity/Q59333939,Q59333939
http://www.wikidata.org/entity/Q59390341,Q59390341
http://www.wikidata.org/entity/Q59392273,Q59392273
http://www.wikidata.org/entity/Q59480359,Peter Betthausen
http://www.wikidata.org/entity/Q59504656,Luigi Michelini Tocci
http://www.wikidata.org/entity/Q59521517,Alfred Schnerich
http://www.wikidata.org/entity/Q59525121,Michel Hoog
http://www.wikidata.org/entity/Q59525903,Oreste Ferrari
http://www.wikidata.org/entity/Q59525924,Sergio Ortolani
http://www.wikidata.org/entity/Q59526116,Ronald Alley
http://www.wikidata.org/entity/Q59526730,Willy Rotzler
http://www.wikidata.org/entity/Q59527119,Walter Hugelshofer
http://www.wikidata.org/entity/Q59527212,Bruno Contardi
http://www.wikidata.org/entity/Q59527253,Hanspeter Landolt
http://www.wikidata.org/entity/Q59527425,Michelangelo Masciotta
http://www.wikidata.org/entity/Q59527503,Remigio Marini
http://www.wikidata.org/entity/Q59527603,Gianvittorio Dillon
http://www.wikidata.org/entity/Q59527780,Fabio Bisogni
http://www.wikidata.org/entity/Q59527820,Allan Braham
http://www.wikidata.org/entity/Q59528311,Christof Thoenes
http://www.wikidata.org/entity/Q59528409,Pietro Scarpellini
http://www.wikidata.org/entity/Q59528540,Camille Gaspar
http://www.wikidata.org/entity/Q59528723,Diether Schmidt
http://www.wikidata.org/entity/Q59529143,Othmar Wonisch
http://www.wikidata.org/entity/Q59529174,Bernard Karpel
http://www.wikidata.org/entity/Q59529289,Anthony Radcliffe
http://www.wikidata.org/entity/Q59529343,Gunther Thiem
http://www.wikidata.org/entity/Q59529390,Stefano Susinno
http://www.wikidata.org/entity/Q59529436,Norbert Wibiral
http://www.wikidata.org/entity/Q59529719,Mario Bucci
http://www.wikidata.org/entity/Q59530182,Lennart Karlsson
http://www.wikidata.org/entity/Q59530496,Frank Whitford
http://www.wikidata.org/entity/Q59530501,Rudolf Chadraba
http://www.wikidata.org/entity/Q59530628,Vincenzo Golzio
http://www.wikidata.org/entity/Q59530673,Richard Hiepe
http://www.wikidata.org/entity/Q59530917,Alfred Ziffer
http://www.wikidata.org/entity/Q59531029,Karel Stejskal
http://www.wikidata.org/entity/Q59531155,Walter Bombe
http://www.wikidata.org/entity/Q59531454,Tivadar Artner
http://www.wikidata.org/entity/Q59531745,Wilfried Skreiner
http://www.wikidata.org/entity/Q59531974,Stefan Kozakiewicz
http://www.wikidata.org/entity/Q59532423,Max Schefold
http://www.wikidata.org/entity/Q59532488,Lamberto Vitali
http://www.wikidata.org/entity/Q59532662,Jerzy Banach
http://www.wikidata.org/entity/Q59532683,Horst Appuhn
http://www.wikidata.org/entity/Q59532909,Ekpo Eyo
http://www.wikidata.org/entity/Q59533053,Marco Pozzetto
http://www.wikidata.org/entity/Q59533422,Charles McCorquodale
http://www.wikidata.org/entity/Q95175671,Q95175671
http://www.wikidata.org/entity/Q95175757,Q95175757
http://www.wikidata.org/entity/Q95175790,Q95175790
http://www.wikidata.org/entity/Q95176162,Q95176162
http://www.wikidata.org/entity/Q95176405,Q95176405
http://www.wikidata.org/entity/Q95176529,Q95176529
http://www.wikidata.org/entity/Q95176722,Q95176722
http://www.wikidata.org/entity/Q95176775,Q95176775
http://www.wikidata.org/entity/Q95176835,Q95176835
http://www.wikidata.org/entity/Q95176922,Q95176922
http://www.wikidata.org/entity/Q95176932,Q95176932
http://www.wikidata.org/entity/Q95176949,Q95176949
http://www.wikidata.org/entity/Q95177375,Q95177375
http://www.wikidata.org/entity/Q95177470,Q95177470
http://www.wikidata.org/entity/Q95177962,Q95177962
http://www.wikidata.org/entity/Q95179116,Q95179116
http://www.wikidata.org/entity/Q95179149,Q95179149
http://www.wikidata.org/entity/Q95179612,Q95179612
http://www.wikidata.org/entity/Q95180363,Q95180363
http://www.wikidata.org/entity/Q95180431,Q95180431
http://www.wikidata.org/entity/Q95180453,Q95180453
http://www.wikidata.org/entity/Q95180945,Q95180945
http://www.wikidata.org/entity/Q95181367,Q95181367
http://www.wikidata.org/entity/Q95181808,Q95181808
http://www.wikidata.org/entity/Q95182795,Q95182795
http://www.wikidata.org/entity/Q95182901,Q95182901
http://www.wikidata.org/entity/Q95183308,Q95183308
http://www.wikidata.org/entity/Q95188174,Q95188174
http://www.wikidata.org/entity/Q95207829,Q95207829
http://www.wikidata.org/entity/Q95209480,Q95209480
http://www.wikidata.org/entity/Q95211567,Q95211567
http://www.wikidata.org/entity/Q95211594,Q95211594
http://www.wikidata.org/entity/Q95212027,Q95212027
http://www.wikidata.org/entity/Q95212029,Q95212029
http://www.wikidata.org/entity/Q95212243,Q95212243
http://www.wikidata.org/entity/Q95212494,Q95212494
http://www.wikidata.org/entity/Q95214234,Q95214234
http://www.wikidata.org/entity/Q95214312,Q95214312
http://www.wikidata.org/entity/Q95214317,Q95214317
http://www.wikidata.org/entity/Q95214599,Q95214599
http://www.wikidata.org/entity/Q95215105,Q95215105
http://www.wikidata.org/entity/Q95215398,Q95215398
http://www.wikidata.org/entity/Q95215490,Q95215490
http://www.wikidata.org/entity/Q95215936,Q95215936
http://www.wikidata.org/entity/Q95216319,Q95216319
http://www.wikidata.org/entity/Q95216495,Q95216495
http://www.wikidata.org/entity/Q95216740,Q95216740
http://www.wikidata.org/entity/Q95216746,Q95216746
http://www.wikidata.org/entity/Q95216954,Q95216954
http://www.wikidata.org/entity/Q95216963,Q95216963
http://www.wikidata.org/entity/Q95217009,Q95217009
http://www.wikidata.org/entity/Q95217292,Q95217292
http://www.wikidata.org/entity/Q95217568,Q95217568
http://www.wikidata.org/entity/Q95218876,Q95218876
http://www.wikidata.org/entity/Q95219007,Q95219007
http://www.wikidata.org/entity/Q95219250,Q95219250
http://www.wikidata.org/entity/Q95219335,Q95219335
http://www.wikidata.org/entity/Q95219345,Q95219345
http://www.wikidata.org/entity/Q95219461,Q95219461
http://www.wikidata.org/entity/Q95219539,Q95219539
http://www.wikidata.org/entity/Q95219731,Q95219731
http://www.wikidata.org/entity/Q95219745,Q95219745
http://www.wikidata.org/entity/Q95219952,Q95219952
http://www.wikidata.org/entity/Q95219990,Q95219990
http://www.wikidata.org/entity/Q95219996,Q95219996
http://www.wikidata.org/entity/Q95220072,Q95220072
http://www.wikidata.org/entity/Q95220082,Q95220082
http://www.wikidata.org/entity/Q95220383,Q95220383
http://www.wikidata.org/entity/Q95221136,Q95221136
http://www.wikidata.org/entity/Q95221162,Q95221162
http://www.wikidata.org/entity/Q95221440,Q95221440
http://www.wikidata.org/entity/Q95221452,Q95221452
http://www.wikidata.org/entity/Q95221803,Q95221803
http://www.wikidata.org/entity/Q95221905,Q95221905
http://www.wikidata.org/entity/Q95222010,Q95222010
http://www.wikidata.org/entity/Q95222152,Q95222152
http://www.wikidata.org/entity/Q95222175,Q95222175
http://www.wikidata.org/entity/Q95222196,Q95222196
http://www.wikidata.org/entity/Q95222249,Q95222249
http://www.wikidata.org/entity/Q95222271,Q95222271
http://www.wikidata.org/entity/Q95222347,Q95222347
http://www.wikidata.org/entity/Q95222520,Q95222520
http://www.wikidata.org/entity/Q95222599,Q95222599
http://www.wikidata.org/entity/Q95222745,Q95222745
http://www.wikidata.org/entity/Q95222767,Q95222767
http://www.wikidata.org/entity/Q95222802,Q95222802
http://www.wikidata.org/entity/Q95222900,Q95222900
http://www.wikidata.org/entity/Q95223042,Q95223042
http://www.wikidata.org/entity/Q95223043,Q95223043
http://www.wikidata.org/entity/Q95225433,Q95225433
http://www.wikidata.org/entity/Q95225482,Q95225482
http://www.wikidata.org/entity/Q95225998,Q95225998
http://www.wikidata.org/entity/Q95226289,Q95226289
http://www.wikidata.org/entity/Q95226784,Q95226784
http://www.wikidata.org/entity/Q95227726,Q95227726
http://www.wikidata.org/entity/Q95227776,Q95227776
http://www.wikidata.org/entity/Q95228223,Q95228223
http://www.wikidata.org/entity/Q95228799,Q95228799
http://www.wikidata.org/entity/Q95228800,Q95228800
http://www.wikidata.org/entity/Q95229131,Q95229131
http://www.wikidata.org/entity/Q95329002,Q95329002
http://www.wikidata.org/entity/Q95329316,Q95329316
http://www.wikidata.org/entity/Q95329533,Q95329533
http://www.wikidata.org/entity/Q95329553,Q95329553
http://www.wikidata.org/entity/Q95329574,Q95329574
http://www.wikidata.org/entity/Q95329787,Q95329787
http://www.wikidata.org/entity/Q95329957,Q95329957
http://www.wikidata.org/entity/Q95330147,Q95330147
http://www.wikidata.org/entity/Q95330294,Q95330294
http://www.wikidata.org/entity/Q95330330,Q95330330
http://www.wikidata.org/entity/Q95330366,Q95330366
http://www.wikidata.org/entity/Q95330514,Q95330514
http://www.wikidata.org/entity/Q95330619,Q95330619
http://www.wikidata.org/entity/Q95330860,Q95330860
http://www.wikidata.org/entity/Q95331185,Q95331185
http://www.wikidata.org/entity/Q95331412,Q95331412
http://www.wikidata.org/entity/Q95331415,Q95331415
http://www.wikidata.org/entity/Q95331705,Q95331705
http://www.wikidata.org/entity/Q95332002,Q95332002
http://www.wikidata.org/entity/Q95332055,Q95332055
http://www.wikidata.org/entity/Q95332306,Q95332306
http://www.wikidata.org/entity/Q95332596,Q95332596
http://www.wikidata.org/entity/Q95332655,Q95332655
http://www.wikidata.org/entity/Q95332864,Q95332864
http://www.wikidata.org/entity/Q95333236,Q95333236
http://www.wikidata.org/entity/Q95333518,Q95333518
http://www.wikidata.org/entity/Q95333724,Q95333724
http://www.wikidata.org/entity/Q95333792,Q95333792
http://www.wikidata.org/entity/Q95333869,Q95333869
http://www.wikidata.org/entity/Q95333897,Q95333897
http://www.wikidata.org/entity/Q95334204,Q95334204
http://www.wikidata.org/entity/Q95334645,Q95334645
http://www.wikidata.org/entity/Q95334690,Q95334690
http://www.wikidata.org/entity/Q95334714,Q95334714
http://www.wikidata.org/entity/Q95335050,Q95335050
http://www.wikidata.org/entity/Q95335065,Q95335065
http://www.wikidata.org/entity/Q95335078,Q95335078
http://www.wikidata.org/entity/Q95335090,Q95335090
http://www.wikidata.org/entity/Q95335099,Q95335099
http://www.wikidata.org/entity/Q95335357,Q95335357
http://www.wikidata.org/entity/Q95335435,Q95335435
http://www.wikidata.org/entity/Q95335447,Q95335447
http://www.wikidata.org/entity/Q95335501,Q95335501
http://www.wikidata.org/entity/Q95335581,Robert G. Ousterhout
http://www.wikidata.org/entity/Q95335666,Q95335666
http://www.wikidata.org/entity/Q95335910,Q95335910
http://www.wikidata.org/entity/Q95336067,Q95336067
http://www.wikidata.org/entity/Q95336093,Q95336093
http://www.wikidata.org/entity/Q95336286,Q95336286
http://www.wikidata.org/entity/Q95336327,Q95336327
http://www.wikidata.org/entity/Q95337035,Q95337035
http://www.wikidata.org/entity/Q95337626,Q95337626
http://www.wikidata.org/entity/Q95337814,Q95337814
http://www.wikidata.org/entity/Q95337874,Q95337874
http://www.wikidata.org/entity/Q95338075,Q95338075
http://www.wikidata.org/entity/Q95338127,Tilman Osterwold
http://www.wikidata.org/entity/Q95338134,Q95338134
http://www.wikidata.org/entity/Q95338342,Q95338342
http://www.wikidata.org/entity/Q95338546,Q95338546
http://www.wikidata.org/entity/Q95338664,Q95338664
http://www.wikidata.org/entity/Q95338674,Q95338674
http://www.wikidata.org/entity/Q95338701,Q95338701
http://www.wikidata.org/entity/Q95338858,Q95338858
http://www.wikidata.org/entity/Q95338885,Q95338885
http://www.wikidata.org/entity/Q95339051,Q95339051
http://www.wikidata.org/entity/Q95339057,Q95339057
http://www.wikidata.org/entity/Q95339128,Q95339128
http://www.wikidata.org/entity/Q95339142,Q95339142
http://www.wikidata.org/entity/Q95339147,Q95339147
http://www.wikidata.org/entity/Q95339255,Q95339255
http://www.wikidata.org/entity/Q95339341,Q95339341
http://www.wikidata.org/entity/Q95339404,Q95339404
http://www.wikidata.org/entity/Q95339584,Q95339584
http://www.wikidata.org/entity/Q95339884,Q95339884
http://www.wikidata.org/entity/Q95340015,Q95340015
http://www.wikidata.org/entity/Q95340213,Q95340213
http://www.wikidata.org/entity/Q95340220,Peter Gerlach
http://www.wikidata.org/entity/Q95340582,Q95340582
http://www.wikidata.org/entity/Q95340587,Q95340587
http://www.wikidata.org/entity/Q95341038,Q95341038
http://www.wikidata.org/entity/Q95341246,Q95341246
http://www.wikidata.org/entity/Q95341381,Q95341381
http://www.wikidata.org/entity/Q95341425,Q95341425
http://www.wikidata.org/entity/Q95341815,Q95341815
http://www.wikidata.org/entity/Q95341827,Q95341827
http://www.wikidata.org/entity/Q95342148,Q95342148
http://www.wikidata.org/entity/Q95342151,Q95342151
http://www.wikidata.org/entity/Q95342177,Q95342177
http://www.wikidata.org/entity/Q95342328,Q95342328
http://www.wikidata.org/entity/Q95342468,Q95342468
http://www.wikidata.org/entity/Q95342692,Q95342692
http://www.wikidata.org/entity/Q95342701,Q95342701
http://www.wikidata.org/entity/Q95342850,Peter Prange
http://www.wikidata.org/entity/Q95342883,Q95342883
http://www.wikidata.org/entity/Q95342900,Q95342900
http://www.wikidata.org/entity/Q95343075,Q95343075
http://www.wikidata.org/entity/Q95343189,Q95343189
http://www.wikidata.org/entity/Q95343452,Q95343452
http://www.wikidata.org/entity/Q95343532,Q95343532
http://www.wikidata.org/entity/Q95343687,Q95343687
http://www.wikidata.org/entity/Q94868821,Q94868821
http://www.wikidata.org/entity/Q94869817,Q94869817
http://www.wikidata.org/entity/Q94870534,Q94870534
http://www.wikidata.org/entity/Q94871750,Q94871750
http://www.wikidata.org/entity/Q94872111,Q94872111
http://www.wikidata.org/entity/Q94872895,Q94872895
http://www.wikidata.org/entity/Q94873588,Q94873588
http://www.wikidata.org/entity/Q94874037,Q94874037
http://www.wikidata.org/entity/Q94874345,Q94874345
http://www.wikidata.org/entity/Q94875320,Q94875320
http://www.wikidata.org/entity/Q94876086,Q94876086
http://www.wikidata.org/entity/Q94876797,Q94876797
http://www.wikidata.org/entity/Q94876798,Q94876798
http://www.wikidata.org/entity/Q94878058,Q94878058
http://www.wikidata.org/entity/Q94878080,Richard Messer
http://www.wikidata.org/entity/Q94878124,Q94878124
http://www.wikidata.org/entity/Q94878733,Q94878733
http://www.wikidata.org/entity/Q94879035,Q94879035
http://www.wikidata.org/entity/Q94879038,Q94879038
http://www.wikidata.org/entity/Q94879202,Q94879202
http://www.wikidata.org/entity/Q94879656,Q94879656
http://www.wikidata.org/entity/Q94879854,Q94879854
http://www.wikidata.org/entity/Q94880704,Robert Probst
http://www.wikidata.org/entity/Q94881438,Q94881438
http://www.wikidata.org/entity/Q94881615,Q94881615
http://www.wikidata.org/entity/Q94882222,Q94882222
http://www.wikidata.org/entity/Q94882357,Q94882357
http://www.wikidata.org/entity/Q94882427,Bruno Golz
http://www.wikidata.org/entity/Q94882879,Q94882879
