woman,womanLabel
http://www.wikidata.org/entity/Q95149526,Q95149526
http://www.wikidata.org/entity/Q95149815,Q95149815
http://www.wikidata.org/entity/Q95150153,Q95150153
http://www.wikidata.org/entity/Q95150371,Q95150371
http://www.wikidata.org/entity/Q95150380,Q95150380
http://www.wikidata.org/entity/Q95150447,Q95150447
http://www.wikidata.org/entity/Q95151224,Q95151224
http://www.wikidata.org/entity/Q95151933,Q95151933
http://www.wikidata.org/entity/Q95152025,Q95152025
http://www.wikidata.org/entity/Q95152243,Q95152243
http://www.wikidata.org/entity/Q95152519,Q95152519
http://www.wikidata.org/entity/Q95152555,Q95152555
http://www.wikidata.org/entity/Q95152607,Q95152607
http://www.wikidata.org/entity/Q95152692,Q95152692
http://www.wikidata.org/entity/Q95152776,Q95152776
http://www.wikidata.org/entity/Q95152833,Q95152833
http://www.wikidata.org/entity/Q95152910,Q95152910
http://www.wikidata.org/entity/Q95152983,Q95152983
http://www.wikidata.org/entity/Q95153431,Q95153431
http://www.wikidata.org/entity/Q95153439,Q95153439
http://www.wikidata.org/entity/Q95153463,Q95153463
http://www.wikidata.org/entity/Q95153692,Q95153692
http://www.wikidata.org/entity/Q95154045,Q95154045
http://www.wikidata.org/entity/Q95154192,Q95154192
http://www.wikidata.org/entity/Q95154322,Q95154322
http://www.wikidata.org/entity/Q95154430,Q95154430
http://www.wikidata.org/entity/Q95154456,Q95154456
http://www.wikidata.org/entity/Q95154607,Q95154607
http://www.wikidata.org/entity/Q95154630,Q95154630
http://www.wikidata.org/entity/Q95155841,Q95155841
http://www.wikidata.org/entity/Q95156660,Q95156660
http://www.wikidata.org/entity/Q95156937,Q95156937
http://www.wikidata.org/entity/Q95157133,Q95157133
http://www.wikidata.org/entity/Q95157429,Kateřina Kuthanová
http://www.wikidata.org/entity/Q95162378,Q95162378
http://www.wikidata.org/entity/Q95163001,Q95163001
http://www.wikidata.org/entity/Q95163401,Q95163401
http://www.wikidata.org/entity/Q95163600,Q95163600
http://www.wikidata.org/entity/Q95164076,Q95164076
http://www.wikidata.org/entity/Q95164766,Q95164766
http://www.wikidata.org/entity/Q95164796,Q95164796
http://www.wikidata.org/entity/Q95164933,Q95164933
http://www.wikidata.org/entity/Q95165142,Q95165142
http://www.wikidata.org/entity/Q95165272,Q95165272
http://www.wikidata.org/entity/Q95166505,Q95166505
http://www.wikidata.org/entity/Q95166612,Q95166612
http://www.wikidata.org/entity/Q95166734,Q95166734
http://www.wikidata.org/entity/Q95167838,Q95167838
http://www.wikidata.org/entity/Q95168152,Q95168152
http://www.wikidata.org/entity/Q95168193,Q95168193
http://www.wikidata.org/entity/Q95168578,Q95168578
http://www.wikidata.org/entity/Q95168959,Q95168959
http://www.wikidata.org/entity/Q95169153,Q95169153
http://www.wikidata.org/entity/Q95169301,Q95169301
http://www.wikidata.org/entity/Q95169521,Q95169521
http://www.wikidata.org/entity/Q95169526,Q95169526
http://www.wikidata.org/entity/Q95170408,Q95170408
http://www.wikidata.org/entity/Q95170611,Q95170611
http://www.wikidata.org/entity/Q95170937,Q95170937
http://www.wikidata.org/entity/Q95171547,Q95171547
http://www.wikidata.org/entity/Q95171655,Q95171655
http://www.wikidata.org/entity/Q95171779,Q95171779
http://www.wikidata.org/entity/Q95171979,Q95171979
http://www.wikidata.org/entity/Q95171996,Q95171996
http://www.wikidata.org/entity/Q95172453,Q95172453
http://www.wikidata.org/entity/Q95173392,Q95173392
http://www.wikidata.org/entity/Q70748924,Q70748924
http://www.wikidata.org/entity/Q70881307,Q70881307
http://www.wikidata.org/entity/Q71314242,Q71314242
http://www.wikidata.org/entity/Q71444715,Q71444715
http://www.wikidata.org/entity/Q71457807,Q71457807
http://www.wikidata.org/entity/Q71832624,Q71832624
http://www.wikidata.org/entity/Q72219752,Julia P. Herzberg
http://www.wikidata.org/entity/Q72274544,Q72274544
http://www.wikidata.org/entity/Q72429818,Daniela Porro
http://www.wikidata.org/entity/Q72686359,Q72686359
http://www.wikidata.org/entity/Q72687563,Q72687563
http://www.wikidata.org/entity/Q72732291,Q72732291
http://www.wikidata.org/entity/Q72972156,Q72972156
http://www.wikidata.org/entity/Q73535422,Q73535422
http://www.wikidata.org/entity/Q74088592,Irene Geismeier
http://www.wikidata.org/entity/Q74096901,Sis van Rossem
http://www.wikidata.org/entity/Q74281113,Q74281113
http://www.wikidata.org/entity/Q74674396,Q74674396
http://www.wikidata.org/entity/Q74821944,Leen Kelchtermans
http://www.wikidata.org/entity/Q75089853,Q75089853
http://www.wikidata.org/entity/Q75159047,Esther Doornbusch
http://www.wikidata.org/entity/Q75185985,Q75185985
http://www.wikidata.org/entity/Q75186055,Q75186055
http://www.wikidata.org/entity/Q75219610,Q75219610
http://www.wikidata.org/entity/Q75242184,Q75242184
http://www.wikidata.org/entity/Q75276069,Rosina Buckland
http://www.wikidata.org/entity/Q75321721,Q75321721
http://www.wikidata.org/entity/Q75624990,Q75624990
http://www.wikidata.org/entity/Q75626234,Susan Cohn
http://www.wikidata.org/entity/Q75841523,Q75841523
http://www.wikidata.org/entity/Q75918714,Q75918714
http://www.wikidata.org/entity/Q75921807,Q75921807
http://www.wikidata.org/entity/Q76057822,Q76057822
http://www.wikidata.org/entity/Q76151176,Rebecca Lamarche-Vadel
http://www.wikidata.org/entity/Q76169186,Q76169186
http://www.wikidata.org/entity/Q76172434,Q76172434
http://www.wikidata.org/entity/Q76193716,Amy Lyford
http://www.wikidata.org/entity/Q76397060,Beate Thurow
http://www.wikidata.org/entity/Q76397642,Maria Cristina Maiocchi
http://www.wikidata.org/entity/Q76451394,Ina Dinter
http://www.wikidata.org/entity/Q76741654,Janneke Wesseling
http://www.wikidata.org/entity/Q76756288,Ebeltje Hartkamp-Jonxis
http://www.wikidata.org/entity/Q76799760,Chrissie Iles
http://www.wikidata.org/entity/Q76874541,Q76874541
http://www.wikidata.org/entity/Q77199949,Q77199949
http://www.wikidata.org/entity/Q77328035,Q77328035
http://www.wikidata.org/entity/Q77599473,Q77599473
http://www.wikidata.org/entity/Q77601485,Q77601485
http://www.wikidata.org/entity/Q77602135,Q77602135
http://www.wikidata.org/entity/Q77602549,Q77602549
http://www.wikidata.org/entity/Q77849178,Q77849178
http://www.wikidata.org/entity/Q77946728,Q77946728
http://www.wikidata.org/entity/Q78091844,Q78091844
http://www.wikidata.org/entity/Q78096490,Rachel Shane
http://www.wikidata.org/entity/Q78112148,Q78112148
http://www.wikidata.org/entity/Q78230410,Q78230410
http://www.wikidata.org/entity/Q78234184,Q78234184
http://www.wikidata.org/entity/Q78318063,Q78318063
http://www.wikidata.org/entity/Q78637090,Q78637090
http://www.wikidata.org/entity/Q78760761,Q78760761
http://www.wikidata.org/entity/Q78787381,Margot Eates
http://www.wikidata.org/entity/Q78790271,Q78790271
http://www.wikidata.org/entity/Q78805900,Q78805900
http://www.wikidata.org/entity/Q78889046,Q78889046
http://www.wikidata.org/entity/Q79053406,Q79053406
http://www.wikidata.org/entity/Q79070745,Q79070745
http://www.wikidata.org/entity/Q79268859,Q79268859
http://www.wikidata.org/entity/Q79349532,Cynthia Hahn
http://www.wikidata.org/entity/Q79440133,Magdalena Droste
http://www.wikidata.org/entity/Q79455952,Q79455952
http://www.wikidata.org/entity/Q79745330,Q79745330
http://www.wikidata.org/entity/Q79858851,Q79858851
http://www.wikidata.org/entity/Q80062531,Q80062531
http://www.wikidata.org/entity/Q80091753,Tineke Reijnders
http://www.wikidata.org/entity/Q80153294,Q80153294
http://www.wikidata.org/entity/Q80276357,Q80276357
http://www.wikidata.org/entity/Q80434940,Ursula Meyer
http://www.wikidata.org/entity/Q80733395,Sydney Vandecar Russel
http://www.wikidata.org/entity/Q80918565,Aida Anguiano de Miguel
http://www.wikidata.org/entity/Q81030207,Q81030207
http://www.wikidata.org/entity/Q81051833,María Luisa Barreno Sevillano
http://www.wikidata.org/entity/Q81268988,Q81268988
http://www.wikidata.org/entity/Q81317140,Q81317140
http://www.wikidata.org/entity/Q81317337,Q81317337
http://www.wikidata.org/entity/Q81426299,Dagmar Preising
http://www.wikidata.org/entity/Q81644430,Dora Fanny Rittmeyer
http://www.wikidata.org/entity/Q82009372,Lila Yawn
http://www.wikidata.org/entity/Q82026346,Elisa Bermejo Martínez
http://www.wikidata.org/entity/Q82026596,Erika Doberer
http://www.wikidata.org/entity/Q82026618,Maria Monica Donato
http://www.wikidata.org/entity/Q82288818,Agnieszka Dobrowolska
http://www.wikidata.org/entity/Q82305332,Q82305332
http://www.wikidata.org/entity/Q82575549,Jeanne Terwen-De Loos
http://www.wikidata.org/entity/Q82665414,Q82665414
http://www.wikidata.org/entity/Q82728385,Q82728385
http://www.wikidata.org/entity/Q83369827,Q83369827
http://www.wikidata.org/entity/Q83378142,Q83378142
http://www.wikidata.org/entity/Q83476257,Q83476257
http://www.wikidata.org/entity/Q83498484,Q83498484
http://www.wikidata.org/entity/Q83548828,Lorraine Zapf
http://www.wikidata.org/entity/Q55213511,Q55213511
http://www.wikidata.org/entity/Q55230046,Élisabeth Décultot
http://www.wikidata.org/entity/Q55231216,Veronika Gervers
http://www.wikidata.org/entity/Q55259385,Laura Holzman
http://www.wikidata.org/entity/Q55391685,Q55391685
http://www.wikidata.org/entity/Q55393900,Q55393900
http://www.wikidata.org/entity/Q55402053,Q55402053
http://www.wikidata.org/entity/Q55410991,Q55410991
http://www.wikidata.org/entity/Q55419340,Rachel Elfreda Fowler
http://www.wikidata.org/entity/Q55424487,Q55424487
http://www.wikidata.org/entity/Q55431212,Q55431212
http://www.wikidata.org/entity/Q55433154,Q55433154
http://www.wikidata.org/entity/Q55450058,Sabine Plakolm-Forsthuber
http://www.wikidata.org/entity/Q55504711,Q55504711
http://www.wikidata.org/entity/Q55520926,Q55520926
http://www.wikidata.org/entity/Q55593909,Veronika Sellier
http://www.wikidata.org/entity/Q55595453,Aline Dallier-Popper
http://www.wikidata.org/entity/Q55620134,Liliane Châtelet-Lange
http://www.wikidata.org/entity/Q55620293,Anne-Lise Desmas
http://www.wikidata.org/entity/Q55620596,Anne-Marie Legaré
http://www.wikidata.org/entity/Q55620798,Édith Parlier-Renault
http://www.wikidata.org/entity/Q55620894,Paulette Choné
http://www.wikidata.org/entity/Q55624033,Sophie Bajard
http://www.wikidata.org/entity/Q55624103,Nathalie de Chaisemartin
http://www.wikidata.org/entity/Q55625622,Nelly Pousthomis-Dalle
http://www.wikidata.org/entity/Q55628862,Marie-Félicie Perez
http://www.wikidata.org/entity/Q55642898,Q55642898
http://www.wikidata.org/entity/Q55653754,Q55653754
http://www.wikidata.org/entity/Q55656720,Q55656720
http://www.wikidata.org/entity/Q55671602,Rose Marie Schulz-Rehberg
http://www.wikidata.org/entity/Q55687160,Éva Csenkey
http://www.wikidata.org/entity/Q55687644,Montserrat Pagès i Paretas
http://www.wikidata.org/entity/Q55719972,Irene Jesse Sargent
http://www.wikidata.org/entity/Q55721582,Stephanie Rosenthal
http://www.wikidata.org/entity/Q55722715,Angela Vanhaelen
http://www.wikidata.org/entity/Q55723051,Marie-Charlotte De Koninck
http://www.wikidata.org/entity/Q55724395,Catherine Bédard-Arasse
http://www.wikidata.org/entity/Q55725208,Michèle Grandbois
http://www.wikidata.org/entity/Q55758961,Janine Reinaud
http://www.wikidata.org/entity/Q55759656,Q55759656
http://www.wikidata.org/entity/Q55759658,Q55759658
http://www.wikidata.org/entity/Q55761007,Q55761007
http://www.wikidata.org/entity/Q55772156,Sabine Baumgärtner
http://www.wikidata.org/entity/Q55772473,Anne Prache
http://www.wikidata.org/entity/Q55825438,Q55825438
http://www.wikidata.org/entity/Q55847947,Sigrid Müller-Christensen
http://www.wikidata.org/entity/Q55852666,Gerda Hübschmann
http://www.wikidata.org/entity/Q55903651,Monika E. Müller
http://www.wikidata.org/entity/Q55937780,Bénédicte Gady
http://www.wikidata.org/entity/Q55949431,Joselita Raspi Serra
http://www.wikidata.org/entity/Q55950435,Laura Dal Prà
http://www.wikidata.org/entity/Q55990720,Maria Grazia Ciardi Dupré Dal Paggetto
http://www.wikidata.org/entity/Q55998267,Luisa Cogliati Arano
http://www.wikidata.org/entity/Q55998342,Marzia Faietti
http://www.wikidata.org/entity/Q95459555,Q95459555
http://www.wikidata.org/entity/Q95459591,Q95459591
http://www.wikidata.org/entity/Q95460830,Q95460830
http://www.wikidata.org/entity/Q95460990,Q95460990
http://www.wikidata.org/entity/Q95462260,Q95462260
http://www.wikidata.org/entity/Q95462572,Q95462572
http://www.wikidata.org/entity/Q95462762,Q95462762
http://www.wikidata.org/entity/Q95462785,Q95462785
http://www.wikidata.org/entity/Q95463312,Q95463312
http://www.wikidata.org/entity/Q95463316,Q95463316
http://www.wikidata.org/entity/Q95466289,Q95466289
http://www.wikidata.org/entity/Q95466375,Q95466375
http://www.wikidata.org/entity/Q95466702,Q95466702
http://www.wikidata.org/entity/Q95467258,Q95467258
http://www.wikidata.org/entity/Q95467475,Q95467475
http://www.wikidata.org/entity/Q95468765,Q95468765
http://www.wikidata.org/entity/Q95472543,Q95472543
http://www.wikidata.org/entity/Q95472921,Q95472921
http://www.wikidata.org/entity/Q95473016,Q95473016
http://www.wikidata.org/entity/Q95474409,Q95474409
http://www.wikidata.org/entity/Q95476985,Q95476985
http://www.wikidata.org/entity/Q95477840,Q95477840
http://www.wikidata.org/entity/Q95479087,Q95479087
http://www.wikidata.org/entity/Q95479667,Q95479667
http://www.wikidata.org/entity/Q95480180,Q95480180
http://www.wikidata.org/entity/Q95480387,Q95480387
http://www.wikidata.org/entity/Q95480892,Q95480892
http://www.wikidata.org/entity/Q95481068,Q95481068
http://www.wikidata.org/entity/Q95482206,Q95482206
http://www.wikidata.org/entity/Q95483353,Q95483353
http://www.wikidata.org/entity/Q95484708,Q95484708
http://www.wikidata.org/entity/Q95484773,Q95484773
http://www.wikidata.org/entity/Q95485234,Q95485234
http://www.wikidata.org/entity/Q95485963,Q95485963
http://www.wikidata.org/entity/Q95500195,Maria Angela Novelli
http://www.wikidata.org/entity/Q95556871,Q95556871
http://www.wikidata.org/entity/Q95584714,Q95584714
http://www.wikidata.org/entity/Q95645991,Q95645991
http://www.wikidata.org/entity/Q95646000,Q95646000
http://www.wikidata.org/entity/Q95646010,Q95646010
http://www.wikidata.org/entity/Q95646069,Q95646069
http://www.wikidata.org/entity/Q95646099,Q95646099
http://www.wikidata.org/entity/Q95646468,Q95646468
http://www.wikidata.org/entity/Q95646540,Q95646540
http://www.wikidata.org/entity/Q95647767,Q95647767
http://www.wikidata.org/entity/Q95647887,Q95647887
http://www.wikidata.org/entity/Q95647997,Q95647997
http://www.wikidata.org/entity/Q95648101,Q95648101
http://www.wikidata.org/entity/Q95648113,Q95648113
http://www.wikidata.org/entity/Q95648167,Helga Kaiser-Minn
http://www.wikidata.org/entity/Q95648252,Q95648252
http://www.wikidata.org/entity/Q95648322,Q95648322
http://www.wikidata.org/entity/Q95648351,Q95648351
http://www.wikidata.org/entity/Q95648385,Q95648385
http://www.wikidata.org/entity/Q95648544,Q95648544
http://www.wikidata.org/entity/Q95648739,Q95648739
http://www.wikidata.org/entity/Q95648761,Q95648761
http://www.wikidata.org/entity/Q95648769,Margarete Merkel Guldan
http://www.wikidata.org/entity/Q95648862,Q95648862
http://www.wikidata.org/entity/Q95648990,Q95648990
http://www.wikidata.org/entity/Q95649010,Q95649010
http://www.wikidata.org/entity/Q95649021,Q95649021
http://www.wikidata.org/entity/Q95649131,Q95649131
http://www.wikidata.org/entity/Q95649322,Q95649322
http://www.wikidata.org/entity/Q95649530,Q95649530
http://www.wikidata.org/entity/Q95649543,Q95649543
http://www.wikidata.org/entity/Q95649566,Q95649566
http://www.wikidata.org/entity/Q95649591,Q95649591
http://www.wikidata.org/entity/Q95650065,Q95650065
http://www.wikidata.org/entity/Q95650722,Q95650722
http://www.wikidata.org/entity/Q95650747,Q95650747
http://www.wikidata.org/entity/Q95651346,Q95651346
http://www.wikidata.org/entity/Q95651377,Q95651377
http://www.wikidata.org/entity/Q95651414,Q95651414
http://www.wikidata.org/entity/Q95651554,Q95651554
http://www.wikidata.org/entity/Q95651731,Q95651731
http://www.wikidata.org/entity/Q95652138,Q95652138
http://www.wikidata.org/entity/Q95652381,Q95652381
http://www.wikidata.org/entity/Q95652414,Q95652414
http://www.wikidata.org/entity/Q95655796,Q95655796
http://www.wikidata.org/entity/Q95655800,Q95655800
http://www.wikidata.org/entity/Q95656144,Q95656144
http://www.wikidata.org/entity/Q95657005,Q95657005
http://www.wikidata.org/entity/Q95657035,Q95657035
http://www.wikidata.org/entity/Q95657130,Q95657130
http://www.wikidata.org/entity/Q95657207,Q95657207
http://www.wikidata.org/entity/Q95657332,Q95657332
http://www.wikidata.org/entity/Q95657494,Q95657494
http://www.wikidata.org/entity/Q95657740,Q95657740
http://www.wikidata.org/entity/Q95657748,Q95657748
http://www.wikidata.org/entity/Q95657822,Q95657822
http://www.wikidata.org/entity/Q95657853,Q95657853
http://www.wikidata.org/entity/Q95657910,Q95657910
http://www.wikidata.org/entity/Q95657986,Q95657986
http://www.wikidata.org/entity/Q95658039,Q95658039
http://www.wikidata.org/entity/Q95661015,Q95661015
http://www.wikidata.org/entity/Q95663641,Q95663641
http://www.wikidata.org/entity/Q95672229,Q95672229
http://www.wikidata.org/entity/Q95672247,Cristina De Benedictis
http://www.wikidata.org/entity/Q95672782,Q95672782
http://www.wikidata.org/entity/Q95173467,Q95173467
http://www.wikidata.org/entity/Q95173721,Q95173721
http://www.wikidata.org/entity/Q95174270,Q95174270
http://www.wikidata.org/entity/Q95174396,Q95174396
http://www.wikidata.org/entity/Q95174788,Q95174788
http://www.wikidata.org/entity/Q95175066,Q95175066
http://www.wikidata.org/entity/Q95175162,Q95175162
http://www.wikidata.org/entity/Q95175366,Q95175366
http://www.wikidata.org/entity/Q95175413,Q95175413
http://www.wikidata.org/entity/Q95175494,Q95175494
http://www.wikidata.org/entity/Q95175693,Q95175693
http://www.wikidata.org/entity/Q95176161,Q95176161
http://www.wikidata.org/entity/Q95176191,Q95176191
http://www.wikidata.org/entity/Q95176678,Q95176678
http://www.wikidata.org/entity/Q95176753,Q95176753
http://www.wikidata.org/entity/Q95176964,Q95176964
http://www.wikidata.org/entity/Q95177022,Q95177022
http://www.wikidata.org/entity/Q95177078,Q95177078
http://www.wikidata.org/entity/Q95177288,Q95177288
http://www.wikidata.org/entity/Q95177643,Q95177643
http://www.wikidata.org/entity/Q95177926,Q95177926
http://www.wikidata.org/entity/Q95178072,Q95178072
http://www.wikidata.org/entity/Q95178182,Q95178182
http://www.wikidata.org/entity/Q95178308,Q95178308
http://www.wikidata.org/entity/Q95178419,Q95178419
http://www.wikidata.org/entity/Q95178515,Q95178515
http://www.wikidata.org/entity/Q95179653,Q95179653
http://www.wikidata.org/entity/Q95179687,Q95179687
http://www.wikidata.org/entity/Q95179891,Q95179891
http://www.wikidata.org/entity/Q95180823,Q95180823
http://www.wikidata.org/entity/Q95180831,Q95180831
http://www.wikidata.org/entity/Q95182136,Q95182136
http://www.wikidata.org/entity/Q95182311,Q95182311
http://www.wikidata.org/entity/Q95182587,Q95182587
http://www.wikidata.org/entity/Q95182778,Q95182778
http://www.wikidata.org/entity/Q95182822,Q95182822
http://www.wikidata.org/entity/Q95183871,Q95183871
http://www.wikidata.org/entity/Q95184149,Q95184149
http://www.wikidata.org/entity/Q95184430,Q95184430
http://www.wikidata.org/entity/Q95184773,Q95184773
http://www.wikidata.org/entity/Q95185001,Q95185001
http://www.wikidata.org/entity/Q95185006,Q95185006
http://www.wikidata.org/entity/Q95185012,Q95185012
http://www.wikidata.org/entity/Q95185013,Q95185013
http://www.wikidata.org/entity/Q95185110,Q95185110
http://www.wikidata.org/entity/Q95185339,Q95185339
http://www.wikidata.org/entity/Q95185517,Q95185517
http://www.wikidata.org/entity/Q95185521,Q95185521
http://www.wikidata.org/entity/Q95185748,Q95185748
http://www.wikidata.org/entity/Q95185771,Q95185771
http://www.wikidata.org/entity/Q95185861,Q95185861
http://www.wikidata.org/entity/Q95185902,Q95185902
http://www.wikidata.org/entity/Q95185913,Q95185913
http://www.wikidata.org/entity/Q95185919,Q95185919
http://www.wikidata.org/entity/Q95186220,Q95186220
http://www.wikidata.org/entity/Q95186245,Q95186245
http://www.wikidata.org/entity/Q95186340,Q95186340
http://www.wikidata.org/entity/Q95186376,Q95186376
http://www.wikidata.org/entity/Q95186497,Q95186497
http://www.wikidata.org/entity/Q95186501,Q95186501
http://www.wikidata.org/entity/Q95186513,Q95186513
http://www.wikidata.org/entity/Q95186523,Q95186523
http://www.wikidata.org/entity/Q95186812,Q95186812
http://www.wikidata.org/entity/Q95187077,Q95187077
http://www.wikidata.org/entity/Q95187103,Q95187103
http://www.wikidata.org/entity/Q95187270,Q95187270
http://www.wikidata.org/entity/Q95187341,Q95187341
http://www.wikidata.org/entity/Q95187421,Q95187421
http://www.wikidata.org/entity/Q95187823,Q95187823
http://www.wikidata.org/entity/Q95187889,Q95187889
http://www.wikidata.org/entity/Q95190041,Q95190041
http://www.wikidata.org/entity/Q95190158,Q95190158
http://www.wikidata.org/entity/Q95190162,Q95190162
http://www.wikidata.org/entity/Q95190170,Q95190170
http://www.wikidata.org/entity/Q95190237,Q95190237
http://www.wikidata.org/entity/Q95190239,Q95190239
http://www.wikidata.org/entity/Q95190245,Q95190245
http://www.wikidata.org/entity/Q95190360,Q95190360
http://www.wikidata.org/entity/Q95190433,Q95190433
http://www.wikidata.org/entity/Q95190481,Q95190481
http://www.wikidata.org/entity/Q95190482,Q95190482
http://www.wikidata.org/entity/Q95190501,Q95190501
http://www.wikidata.org/entity/Q95190569,Q95190569
http://www.wikidata.org/entity/Q95190575,Q95190575
http://www.wikidata.org/entity/Q95190589,Q95190589
http://www.wikidata.org/entity/Q95190591,Q95190591
http://www.wikidata.org/entity/Q95190701,Q95190701
http://www.wikidata.org/entity/Q95190709,Q95190709
http://www.wikidata.org/entity/Q95190716,Q95190716
http://www.wikidata.org/entity/Q95190757,Q95190757
http://www.wikidata.org/entity/Q95672802,Q95672802
http://www.wikidata.org/entity/Q95672869,Q95672869
http://www.wikidata.org/entity/Q95672988,Q95672988
http://www.wikidata.org/entity/Q95672990,Q95672990
http://www.wikidata.org/entity/Q95672998,Q95672998
http://www.wikidata.org/entity/Q95673002,Q95673002
http://www.wikidata.org/entity/Q95673006,Q95673006
http://www.wikidata.org/entity/Q95673008,Q95673008
http://www.wikidata.org/entity/Q95673032,Q95673032
http://www.wikidata.org/entity/Q95673039,Q95673039
http://www.wikidata.org/entity/Q95673050,Q95673050
http://www.wikidata.org/entity/Q95673108,Q95673108
http://www.wikidata.org/entity/Q95673119,Q95673119
http://www.wikidata.org/entity/Q95673163,Q95673163
http://www.wikidata.org/entity/Q95673187,Q95673187
http://www.wikidata.org/entity/Q95677875,Q95677875
http://www.wikidata.org/entity/Q95685208,Q95685208
http://www.wikidata.org/entity/Q95691116,Q95691116
http://www.wikidata.org/entity/Q95697029,Q95697029
http://www.wikidata.org/entity/Q95697232,Q95697232
http://www.wikidata.org/entity/Q95697256,Q95697256
http://www.wikidata.org/entity/Q95697285,Q95697285
http://www.wikidata.org/entity/Q95697286,Q95697286
http://www.wikidata.org/entity/Q95701400,Q95701400
http://www.wikidata.org/entity/Q95701456,Q95701456
http://www.wikidata.org/entity/Q95701888,Q95701888
http://www.wikidata.org/entity/Q95701933,Q95701933
http://www.wikidata.org/entity/Q95708919,Q95708919
http://www.wikidata.org/entity/Q95712400,Q95712400
http://www.wikidata.org/entity/Q95722971,Teresa Ruszczyńska
http://www.wikidata.org/entity/Q95726988,Q95726988
http://www.wikidata.org/entity/Q95735523,Q95735523
http://www.wikidata.org/entity/Q95741154,Q95741154
http://www.wikidata.org/entity/Q95746575,Q95746575
http://www.wikidata.org/entity/Q95746918,Q95746918
http://www.wikidata.org/entity/Q95746969,Q95746969
http://www.wikidata.org/entity/Q95747007,Q95747007
http://www.wikidata.org/entity/Q95747115,Manuela Gianandrea
http://www.wikidata.org/entity/Q95747119,Giulia Orofino
http://www.wikidata.org/entity/Q95747123,Q95747123
http://www.wikidata.org/entity/Q95747187,Q95747187
http://www.wikidata.org/entity/Q95747193,Q95747193
http://www.wikidata.org/entity/Q95747247,Q95747247
http://www.wikidata.org/entity/Q95747308,Q95747308
http://www.wikidata.org/entity/Q95747313,Q95747313
http://www.wikidata.org/entity/Q95747365,Q95747365
http://www.wikidata.org/entity/Q95747453,Q95747453
http://www.wikidata.org/entity/Q95747481,Q95747481
http://www.wikidata.org/entity/Q95747549,Q95747549
http://www.wikidata.org/entity/Q95747555,Q95747555
http://www.wikidata.org/entity/Q95747621,Q95747621
http://www.wikidata.org/entity/Q95747655,Q95747655
http://www.wikidata.org/entity/Q95748020,Q95748020
http://www.wikidata.org/entity/Q95748043,Q95748043
http://www.wikidata.org/entity/Q95748100,Q95748100
http://www.wikidata.org/entity/Q95748172,Q95748172
http://www.wikidata.org/entity/Q95748210,Q95748210
http://www.wikidata.org/entity/Q95748248,Q95748248
http://www.wikidata.org/entity/Q95748273,Q95748273
http://www.wikidata.org/entity/Q95748285,Q95748285
http://www.wikidata.org/entity/Q95748338,Q95748338
http://www.wikidata.org/entity/Q95748438,Q95748438
http://www.wikidata.org/entity/Q95748726,Q95748726
http://www.wikidata.org/entity/Q95748743,Q95748743
http://www.wikidata.org/entity/Q95748753,Q95748753
http://www.wikidata.org/entity/Q95748773,Q95748773
http://www.wikidata.org/entity/Q95748878,Beatrix von Ragué
http://www.wikidata.org/entity/Q95748957,Q95748957
http://www.wikidata.org/entity/Q95748980,Q95748980
http://www.wikidata.org/entity/Q95749196,Q95749196
http://www.wikidata.org/entity/Q95750033,Q95750033
http://www.wikidata.org/entity/Q95750085,Q95750085
http://www.wikidata.org/entity/Q95750379,Q95750379
http://www.wikidata.org/entity/Q95750382,Q95750382
http://www.wikidata.org/entity/Q95750390,Q95750390
http://www.wikidata.org/entity/Q95750672,Q95750672
http://www.wikidata.org/entity/Q95750835,Q95750835
http://www.wikidata.org/entity/Q95750837,Q95750837
http://www.wikidata.org/entity/Q95750894,Q95750894
http://www.wikidata.org/entity/Q95750915,Q95750915
http://www.wikidata.org/entity/Q95751047,Q95751047
http://www.wikidata.org/entity/Q95751249,Q95751249
http://www.wikidata.org/entity/Q95751299,Q95751299
http://www.wikidata.org/entity/Q95751303,Q95751303
http://www.wikidata.org/entity/Q95751305,Q95751305
http://www.wikidata.org/entity/Q95751523,Q95751523
http://www.wikidata.org/entity/Q95751525,Q95751525
http://www.wikidata.org/entity/Q95751542,Q95751542
http://www.wikidata.org/entity/Q95751556,Q95751556
http://www.wikidata.org/entity/Q95751633,Q95751633
http://www.wikidata.org/entity/Q95751665,Q95751665
http://www.wikidata.org/entity/Q95751673,Q95751673
http://www.wikidata.org/entity/Q95751679,Q95751679
http://www.wikidata.org/entity/Q95751765,Q95751765
http://www.wikidata.org/entity/Q95751783,Q95751783
http://www.wikidata.org/entity/Q95751791,Q95751791
http://www.wikidata.org/entity/Q95751793,Q95751793
http://www.wikidata.org/entity/Q95751918,Q95751918
http://www.wikidata.org/entity/Q95756144,Patricia Bayer
http://www.wikidata.org/entity/Q95756281,Q95756281
http://www.wikidata.org/entity/Q83553386,Carol L .Neuman de Vegvar
http://www.wikidata.org/entity/Q83721005,Q83721005
http://www.wikidata.org/entity/Q83970523,Q83970523
http://www.wikidata.org/entity/Q84050282,Q84050282
http://www.wikidata.org/entity/Q84061478,Q84061478
http://www.wikidata.org/entity/Q84080648,Mahret Ifeoma Kupka
http://www.wikidata.org/entity/Q84135529,Dominique de Font-Réaulx
http://www.wikidata.org/entity/Q84342603,Q84342603
http://www.wikidata.org/entity/Q84522685,Q84522685
http://www.wikidata.org/entity/Q84563117,Randi Lium
